record_id,trip_id,timestamp,traffic_density,road_condition,accident_rate_area,crime_index_area
03bed7da-fede-4e64-a032-281f2d4b91e6,TRIP-bdd69a-2,2025-09-10 16:45:34,Medium,Potholes,0.112,31
25719b93-3489-4e0b-9d87-c8aa5d9f4492,TRIP-86efb7-0,2025-09-07 18:18:34,Low,Potholes,0.244,60
bc023b04-e40e-400a-840c-9f2e438d8f48,TRIP-86efb7-1,2025-08-15 16:55:34,Low,Construction,0.174,33
dedb7ce3-d946-422b-acfb-522e1bf81d67,TRIP-86efb7-2,2025-09-02 18:39:34,High,Good,0.167,81
44ceb801-b2da-48d6-bc53-23219673b410,TRIP-52e662-0,2025-08-13 18:03:34,Medium,Construction,0.238,87
92cd4a6f-b2cd-4697-87fe-3a37f6a42c8d,TRIP-52e662-1,2025-09-08 16:43:34,High,Good,0.121,54
508ce455-f27a-414c-a3ad-31557a472241,TRIP-52e662-2,2025-08-24 17:43:34,High,Good,0.08,34
61ff3104-6578-4d9b-b2ee-c63dab9e8b8a,TRIP-5036eb-0,2025-08-16 18:27:34,High,Construction,0.228,76
bf441bcc-1d64-414d-8be0-dd37e5741a9a,TRIP-5036eb-1,2025-08-28 17:16:34,High,Potholes,0.144,69
34ba238c-6d01-4525-97a2-2469bf28cf19,TRIP-5036eb-2,2025-08-26 16:49:34,Low,Good,0.229,22
d7d4d918-9922-42b0-9725-27f2991a62d2,TRIP-f26a94-0,2025-08-29 18:21:34,Low,Potholes,0.07,20
969e2a25-1cc0-47e3-9304-3e0a16175150,TRIP-f26a94-1,2025-09-10 17:46:34,High,Potholes,0.124,75
9d6c90ba-08a8-460e-8f98-b0fd02101c6d,TRIP-f26a94-2,2025-08-28 17:53:34,Low,Good,0.15,65
bdf2d054-4b9a-4d2f-966e-d50fd7ac5739,TRIP-0314f2-0,2025-08-31 17:35:34,Medium,Potholes,0.173,48
3107d59d-42e9-4354-8f67-f6bf4eb6a149,TRIP-0314f2-1,2025-08-24 17:36:34,High,Construction,0.172,87
69edc855-f557-410b-9f6f-24e48a1db2e9,TRIP-0314f2-2,2025-08-26 17:54:34,Medium,Good,0.073,60
c9b651ba-f456-4927-b8d3-d244f7545df1,TRIP-0f2e58-0,2025-09-01 17:36:34,High,Potholes,0.226,29
1b3f21d2-e23a-4a08-b7b8-c930feb900f2,TRIP-0f2e58-1,2025-08-27 17:25:34,Low,Good,0.212,39
ce7b75d9-5812-4654-877b-14a6222788ea,TRIP-0f2e58-2,2025-08-15 17:46:34,High,Potholes,0.072,52
62b1b6d8-13e1-4cf4-80c8-4a0d8ce6e513,TRIP-b9f7a2-0,2025-09-08 18:33:34,High,Potholes,0.094,50
21f80fb1-181b-4dd1-83fb-b3cc26225ea0,TRIP-b9f7a2-1,2025-08-30 17:20:34,High,Good,0.167,56
984695dc-1b92-4f06-a3b5-06b6dd21a27f,TRIP-b9f7a2-2,2025-09-01 17:20:34,Low,Good,0.25,42
552401e1-e636-462f-a706-d6dbe48d7ec1,TRIP-077e99-0,2025-08-29 18:28:34,Medium,Construction,0.238,75
e7de51f9-79a8-44a2-b655-d1f6d9661642,TRIP-077e99-1,2025-09-04 17:48:34,Low,Construction,0.188,77
fc99f517-60a9-4ee7-8fb0-fd01afc97085,TRIP-077e99-2,2025-09-07 18:40:34,Medium,Good,0.151,69
2dd199d0-58c3-4ea8-a119-6100d1524c80,TRIP-d3e19e-0,2025-08-13 18:18:34,Medium,Potholes,0.232,58
226bc6b8-488b-4725-855a-80ed6b5dce67,TRIP-d3e19e-1,2025-08-18 17:09:34,Medium,Good,0.209,58
0b1bd51f-9f31-4169-98c1-1ef3d7107302,TRIP-d3e19e-2,2025-09-09 18:03:34,Medium,Potholes,0.168,78
84af2064-2a0f-46aa-a671-6088ebb0a5e6,TRIP-e6bfed-0,2025-08-15 17:35:34,High,Construction,0.219,56
934ed199-7bc7-44aa-99b6-69b373298af5,TRIP-e6bfed-1,2025-08-19 16:49:34,Low,Good,0.097,85
95dc9655-6b81-4bd5-bf52-24e3f2b5d085,TRIP-e6bfed-2,2025-08-28 17:26:34,High,Construction,0.165,62
4185c3a9-82bd-464f-8111-18b1aeff1eeb,TRIP-34b738-0,2025-08-20 17:44:34,Low,Potholes,0.245,49
20bb2533-7624-4e6f-a14a-aff54b6717b5,TRIP-34b738-1,2025-09-11 18:04:34,Low,Potholes,0.17,86
268ca966-2aa5-4fbd-9fc7-804ba007dfbb,TRIP-34b738-2,2025-08-25 17:01:34,Low,Construction,0.131,60
3f64ebe7-9fd8-42bc-ae3c-88bec221ca0c,TRIP-c576d8-0,2025-09-04 18:21:34,High,Good,0.198,26
1e655472-b5d9-48b1-a23f-3d68ae96173d,TRIP-c576d8-1,2025-09-06 16:55:34,Low,Construction,0.125,60
fedd02ec-1c66-46a2-94f7-09674d4663b8,TRIP-c576d8-2,2025-09-04 17:53:34,Medium,Construction,0.111,70
4c4fa8ab-96e6-416c-82fe-f77c50013e0b,TRIP-5c19c0-0,2025-09-05 18:38:34,High,Potholes,0.061,39
ca8bd3eb-9ea3-4df3-92cf-6e447395c9be,TRIP-5c19c0-1,2025-08-27 18:18:34,Medium,Good,0.17,38
1d778bae-7c2d-4595-8ee3-9acedd5c0006,TRIP-5c19c0-2,2025-08-24 18:39:34,High,Good,0.124,38
07b15c4a-ace0-4481-ae29-047bc29c50f2,TRIP-7eb4e6-0,2025-08-22 18:15:34,Medium,Good,0.165,88
414bda68-b9b7-4dbd-b5a4-5f0bc6b9dd23,TRIP-7eb4e6-1,2025-08-29 17:24:34,Medium,Potholes,0.24,84
f4830b3b-a33c-4804-bd7f-d9eddf372549,TRIP-7eb4e6-2,2025-09-10 17:04:34,Medium,Good,0.095,31
ced6a044-b003-4a56-b87e-14bc626b6a7c,TRIP-463100-0,2025-09-07 17:22:34,High,Construction,0.102,53
34d44e3a-a2d1-4c59-b73a-ed131f0194a2,TRIP-463100-1,2025-08-27 17:42:34,High,Potholes,0.117,40
dd4b0cde-9203-427b-a74e-1747d2ba33c1,TRIP-463100-2,2025-09-02 17:50:34,Low,Construction,0.159,90
45b78e76-b30d-4956-a729-93cc6ebaf10d,TRIP-839474-0,2025-08-18 18:32:34,High,Construction,0.152,64
b80743d4-36df-4fa5-9173-b81aff0a1919,TRIP-839474-1,2025-09-11 17:27:34,High,Good,0.075,82
a37114f0-c47d-4cca-9533-d828a97f171a,TRIP-839474-2,2025-08-15 18:19:34,Low,Construction,0.094,83
7ea48875-e784-4e61-be22-f12af3750200,TRIP-da5f72-0,2025-09-06 17:42:34,Medium,Good,0.193,80
38bc60ee-3d7d-4768-a9c4-549e4e23dbce,TRIP-da5f72-1,2025-08-19 16:47:34,Medium,Good,0.192,48
ba3bf48f-71da-499e-b3f0-49298216aaf1,TRIP-da5f72-2,2025-08-31 16:54:34,High,Potholes,0.118,26
848e7d4b-828d-4df2-905a-5b87331a6f25,TRIP-035d17-0,2025-08-18 18:30:34,Low,Good,0.181,56
394f4590-efad-4cc2-a791-06d44b46fb87,TRIP-035d17-1,2025-08-27 17:14:34,Medium,Good,0.192,47
2dca766b-a1fe-4756-babb-2fa77c2f8000,TRIP-035d17-2,2025-08-19 17:54:34,Low,Potholes,0.229,52
81232923-89a7-4b49-99c8-523b214aed14,TRIP-9450ea-0,2025-09-09 16:51:34,Low,Potholes,0.181,43
33c255a9-f58b-4d01-812b-20ee44dab63f,TRIP-9450ea-1,2025-09-04 16:58:34,High,Potholes,0.085,41
9ab7675f-6dc7-4ed7-b9d0-e72cf2a7269c,TRIP-9450ea-2,2025-09-08 17:19:34,Medium,Potholes,0.193,29
5c96cf6b-abbc-4823-8fd3-8bd031300b7a,TRIP-258f5f-0,2025-08-16 17:58:34,High,Potholes,0.248,38
05d1ed5f-b803-40fd-8e4a-0ab822a7b93b,TRIP-258f5f-1,2025-08-18 16:44:34,Low,Potholes,0.225,28
7b78a49a-438b-4755-b8ac-4f3c67a6ced6,TRIP-258f5f-2,2025-09-09 18:28:34,High,Good,0.126,38
ce01cabc-c563-4844-b8ee-1e8f874360ee,TRIP-b162eb-0,2025-09-11 17:00:34,High,Good,0.056,43
3aafeb4b-96c9-4d7d-a2b0-6e9e68870d7d,TRIP-b162eb-1,2025-08-22 18:20:34,Medium,Good,0.088,52
9ca33a8e-e42a-4388-a94c-5965f3d53595,TRIP-b162eb-2,2025-08-22 18:00:34,Medium,Construction,0.211,57
7dff8fe6-01e2-4b98-9973-d43b365de014,TRIP-66431a-0,2025-08-17 17:51:34,Low,Good,0.244,20
68f9c4d1-a5be-4ef6-9217-c9113e7ca6ff,TRIP-66431a-1,2025-08-14 16:56:34,Low,Good,0.068,32
496f42f7-1a4c-40d4-87bd-72307658cbf7,TRIP-66431a-2,2025-08-21 18:18:34,Medium,Construction,0.142,57
859f2b50-1b44-48ae-9f5c-feb15a6f76ad,TRIP-2deb8c-0,2025-08-24 18:30:34,Medium,Good,0.1,21
9e4c1838-664f-4259-ab0f-454e2189072c,TRIP-2deb8c-1,2025-08-21 18:33:34,Low,Construction,0.13,57
22c98145-31a8-45ed-83c3-af1096cb98b4,TRIP-2deb8c-2,2025-09-08 18:15:34,Low,Potholes,0.118,32
57754995-997f-41b6-891d-8efe1d175e74,TRIP-6370ff-0,2025-08-16 18:05:34,High,Potholes,0.061,30
27061de7-8109-4098-a389-6337ec0eeb02,TRIP-6370ff-1,2025-09-09 17:14:34,High,Potholes,0.092,54
fdbf22dc-dd62-4165-9fe3-b079bf022723,TRIP-6370ff-2,2025-09-11 18:21:34,Low,Construction,0.219,82
915bb80e-c07e-4826-9e2a-e6aeb2b02c93,TRIP-2fb812-0,2025-08-30 16:55:34,Medium,Potholes,0.131,90
1d056ccd-f3e3-484e-8c46-873bafdd5a74,TRIP-2fb812-1,2025-08-14 17:56:34,Medium,Potholes,0.217,22
22f36270-783b-45ee-8c87-568c913b247e,TRIP-2fb812-2,2025-08-13 17:15:34,Medium,Good,0.206,32
02d620c9-283c-48ee-8c22-1071c4eb8876,TRIP-bd40ee-0,2025-09-05 17:13:34,High,Potholes,0.218,45
d029ad75-f657-4ea9-bc4c-7333ea8c2e9c,TRIP-bd40ee-1,2025-08-29 17:15:34,Medium,Construction,0.075,82
57af51b2-c4b8-402e-8ffe-7f2d3030a3fc,TRIP-bd40ee-2,2025-08-24 18:35:34,Medium,Potholes,0.115,57
1cc4b7ad-2b6f-4928-987e-974ba0338e17,TRIP-3e8855-0,2025-08-12 18:08:34,Medium,Good,0.142,28
7e595611-11d8-4aec-9490-8f1db006d6ad,TRIP-3e8855-1,2025-08-30 17:05:34,High,Construction,0.2,58
ed55fda5-46be-4348-bef0-41c650cbede0,TRIP-3e8855-2,2025-09-05 16:43:34,High,Potholes,0.098,65
6b197645-8880-4bde-8cd8-1b18dd9e542e,TRIP-0391ba-0,2025-08-14 18:11:34,Low,Construction,0.175,88
1e85daab-5332-4bbf-aec7-7ae1a256aae0,TRIP-0391ba-1,2025-08-20 17:44:34,Medium,Good,0.111,71
63b64814-6560-4ba3-96d5-d3d89bb4565d,TRIP-0391ba-2,2025-08-24 17:54:34,Medium,Construction,0.053,83
6a633c24-b8ea-4b23-862c-0e69667c5828,TRIP-ff7f17-0,2025-08-26 18:39:34,Low,Potholes,0.183,89
4c662671-7737-4311-9b97-cd28ef0f0ad8,TRIP-ff7f17-1,2025-08-26 17:46:34,Low,Construction,0.097,48
359fb716-372b-4a81-a3d8-8b0b08f8be8a,TRIP-ff7f17-2,2025-09-11 17:46:34,Medium,Construction,0.057,63
509dd9e5-8e07-4407-a070-f67f8871828b,TRIP-44370a-0,2025-08-23 17:04:34,Medium,Potholes,0.096,62
8db4be8a-b5e5-4a2b-a652-56ae59175c8e,TRIP-44370a-1,2025-09-02 17:28:34,Medium,Potholes,0.241,81
f1973cef-32c4-4672-9b51-d30bfda7ca21,TRIP-44370a-2,2025-08-29 17:59:34,High,Construction,0.244,69
94833a84-8c07-475f-9905-6bf0edb88eb0,TRIP-ff8963-0,2025-09-01 17:27:34,Low,Potholes,0.236,46
6742c9f6-355a-4d17-9e1c-f7b4afd4266c,TRIP-ff8963-1,2025-08-21 18:24:34,High,Construction,0.054,74
70a29c8a-9445-441d-a832-ad55363d1b11,TRIP-ff8963-2,2025-08-16 18:21:34,Medium,Potholes,0.067,55
9b88c467-9a24-4b5a-9a68-caadfa2f9b98,TRIP-861a06-0,2025-09-08 16:50:34,Medium,Construction,0.104,22
4d9c9da2-d75a-4b3c-9f23-813dca26d18d,TRIP-861a06-1,2025-09-01 18:00:34,Low,Construction,0.126,86
98993afc-397b-4d91-9bd9-6e7f5a030b73,TRIP-861a06-2,2025-09-07 18:33:34,Medium,Construction,0.116,27
62701e4a-8159-40f4-962d-149378c57739,TRIP-3a7cc4-0,2025-08-29 17:36:34,Low,Potholes,0.124,35
7a6e14e2-4040-4869-a26f-9776bab78f52,TRIP-3a7cc4-1,2025-09-08 17:12:34,Low,Construction,0.074,64
e785ae1a-85ac-4842-af53-cb4a940fb386,TRIP-3a7cc4-2,2025-09-10 17:16:34,High,Construction,0.248,79
1eae294f-ebdd-4595-9bca-2798177a5bfe,TRIP-c326c4-0,2025-08-13 17:45:34,Low,Good,0.178,46
a0a51e17-bc7e-43f2-af01-9000bda8b5fa,TRIP-c326c4-1,2025-08-19 17:08:34,High,Construction,0.211,24
19303c4c-6c80-48ca-bee5-947b014a76f1,TRIP-c326c4-2,2025-08-30 16:55:34,High,Good,0.158,58
bbf79b51-19b1-4b42-a96d-d1217f54d4ba,TRIP-3d03f9-0,2025-09-01 16:42:34,High,Potholes,0.062,71
d36a11df-b276-41bb-b84f-842a0f63c5f7,TRIP-3d03f9-1,2025-08-22 16:55:34,High,Good,0.129,78
553c6b42-cc72-4d10-b0cf-684cbceac12d,TRIP-3d03f9-2,2025-08-24 16:56:34,Low,Potholes,0.072,44
ea29152a-9420-43e1-8746-cc4ac671ffdc,TRIP-3c1f8f-0,2025-08-23 16:59:34,Low,Potholes,0.094,26
935dccc4-64b2-4989-8970-d35055b8be8e,TRIP-3c1f8f-1,2025-08-23 18:12:34,High,Potholes,0.08,21
ad2fe734-1fc8-452a-8eb8-34a24e2004ae,TRIP-3c1f8f-2,2025-08-24 17:43:34,Medium,Good,0.21,68
754efe86-3903-49c9-aaa5-3a15897ea6e0,TRIP-2fa063-0,2025-09-01 18:33:34,Low,Construction,0.157,62
1059c87b-b70d-4425-96a5-50acf6662cf0,TRIP-2fa063-1,2025-08-13 16:47:34,Medium,Good,0.116,32
5c215a9c-b85f-4f93-babf-8eb71f929b5e,TRIP-2fa063-2,2025-09-04 16:59:34,High,Potholes,0.157,45
a5849993-e730-4983-ba6f-8616b7473519,TRIP-38c773-0,2025-08-27 17:52:34,Medium,Good,0.235,31
33e906dd-0aa3-4b1b-8824-9c33e59e5522,TRIP-38c773-1,2025-08-12 18:42:34,Low,Construction,0.083,89
52d837e2-5731-4d11-abb1-50bf3b98d940,TRIP-38c773-2,2025-08-14 17:19:34,High,Potholes,0.129,35
cb5432e8-f926-438b-870d-b1bf24a399ec,TRIP-25d5f9-0,2025-08-31 17:39:34,High,Construction,0.13,59
f3ac3209-8e2f-49b4-a5b8-06a053474fe2,TRIP-25d5f9-1,2025-09-05 17:39:34,High,Good,0.162,73
bedbbd71-1eda-40c2-90c0-e00e4f483a4f,TRIP-25d5f9-2,2025-09-03 18:12:34,Low,Good,0.218,69
555c9646-a04a-4cfe-9b4e-764cab5f005a,TRIP-a75d96-0,2025-09-11 18:17:34,Low,Good,0.218,65
e878d7c6-b4ef-4125-a62d-3bddf16a90fa,TRIP-a75d96-1,2025-08-29 17:34:34,Low,Good,0.16,25
0662d676-ed15-4348-84b0-7772e73a3866,TRIP-a75d96-2,2025-08-14 18:08:34,Low,Construction,0.109,74
3b82b828-1675-4c57-b6fb-211f129914a7,TRIP-30c996-0,2025-08-21 17:13:34,Medium,Good,0.177,29
bb2c713e-c8f9-4fb3-a308-ece8404f167c,TRIP-30c996-1,2025-09-03 16:46:34,Low,Good,0.066,37
611531de-999b-4672-b42d-d055f5a09a0e,TRIP-30c996-2,2025-09-07 16:58:34,High,Potholes,0.108,42
cb7842af-dfca-4147-b9a8-6766ce1a1037,TRIP-182508-0,2025-08-14 18:36:34,Low,Potholes,0.054,77
358a53a7-1786-4ec0-a221-c5aca292040c,TRIP-182508-1,2025-09-05 18:30:34,High,Good,0.15,80
6c185aa4-6f36-41c6-8e2a-9478dc1cfb44,TRIP-182508-2,2025-08-17 18:11:34,Medium,Construction,0.084,63
adb2fd8b-1764-4346-822f-04e4cf48d12c,TRIP-36dcc8-0,2025-08-17 18:03:34,Low,Construction,0.211,49
7094dcb4-ff5e-4ecc-81d9-44ac10c0e090,TRIP-36dcc8-1,2025-09-04 17:50:34,High,Good,0.159,74
81bd352d-1a7c-4967-a1e2-4004964e4aa0,TRIP-36dcc8-2,2025-08-28 17:02:34,Low,Good,0.084,39
77a58478-f7ea-4b56-abfb-dc6de4b580df,TRIP-5832a4-0,2025-08-20 16:56:34,Low,Construction,0.152,71
2be0c742-9129-4565-8cb7-490abdb3e38c,TRIP-5832a4-1,2025-09-04 17:04:34,Low,Good,0.173,48
1a0c1e34-c719-449a-8087-5182ef7e3e97,TRIP-5832a4-2,2025-08-24 16:58:34,Low,Good,0.21,51
4e766a22-5f3f-475b-9b47-af53e0601fcd,TRIP-44e1c5-0,2025-09-01 17:15:34,Medium,Potholes,0.141,62
3d83509f-5876-4505-815b-6ed595e4f2ac,TRIP-44e1c5-1,2025-08-18 16:43:34,Medium,Potholes,0.189,64
5d7af807-ed12-4dfc-976a-832c2925769a,TRIP-44e1c5-2,2025-08-18 18:03:34,Medium,Good,0.09,78
0622acce-6963-4e73-8bba-c0743223006a,TRIP-840f1b-0,2025-09-06 17:48:34,Low,Construction,0.063,64
ef2e1549-0caa-48ee-adb6-593f4e303cb6,TRIP-840f1b-1,2025-08-22 17:52:34,Low,Construction,0.164,23
3d8c78de-7357-47f1-9fd2-e717bb7547fa,TRIP-840f1b-2,2025-09-07 18:09:34,High,Good,0.235,88
e1d1d416-705c-4567-9334-3a043f601f9e,TRIP-73f78c-0,2025-09-01 17:55:34,Low,Good,0.089,63
08a74943-e63c-4ea6-afc1-b0fcbe6a2c11,TRIP-73f78c-1,2025-09-04 18:32:34,Low,Construction,0.143,78
48c78dcd-2203-4e56-9fa3-41c9e917b953,TRIP-73f78c-2,2025-08-26 17:38:34,Low,Construction,0.186,79
9b46e9da-a594-4d36-bd06-9b4ed4b2a307,TRIP-9d8dee-0,2025-09-05 17:52:34,Low,Good,0.215,43
08008594-4a28-4fc8-8fd7-2a6e41cea7ca,TRIP-9d8dee-1,2025-08-17 17:03:34,Medium,Potholes,0.106,82
a7d63903-0b3d-469f-941a-f3a7061af139,TRIP-9d8dee-2,2025-08-25 17:14:34,Low,Good,0.155,47
11bc55bd-967d-4c61-b217-c44b9171d538,TRIP-5e2b5c-0,2025-08-16 17:43:34,Low,Construction,0.079,69
dd85bac4-818e-4229-a5c8-2dee0b956bb4,TRIP-5e2b5c-1,2025-08-29 17:52:34,Medium,Potholes,0.249,49
56263d9b-8c70-4d1e-b69c-adb21ce68c0a,TRIP-5e2b5c-2,2025-08-25 18:11:34,Low,Good,0.141,80
e99df729-0f7b-4359-8cdc-714ed9dc5ab0,TRIP-429431-0,2025-08-25 17:49:34,Medium,Good,0.14,25
a4c4e21c-8a61-4123-b8fb-4d815f776039,TRIP-429431-1,2025-08-22 18:41:34,Medium,Construction,0.18,88
e7b145ff-46ea-47c5-8087-74865e8a572c,TRIP-429431-2,2025-09-03 18:04:34,Medium,Construction,0.234,77
2194ade8-6dfb-414a-ab8c-6a4831e396bb,TRIP-6c9419-0,2025-08-14 18:22:34,Medium,Good,0.087,82
6864ff73-1605-406d-92e2-fc4e8d2e693a,TRIP-6c9419-1,2025-09-11 17:46:34,Low,Construction,0.075,47
2e48f99a-c22f-48c5-b6fb-20ebc8817302,TRIP-6c9419-2,2025-08-24 18:07:34,High,Potholes,0.171,44
9cc73498-29e7-478c-a622-546f9276a66c,TRIP-c93dac-0,2025-08-19 18:35:34,Medium,Construction,0.086,48
46279c68-922c-43ff-aa73-4bac770134fa,TRIP-c93dac-1,2025-08-17 17:10:34,Medium,Good,0.242,69
58d91401-d48d-42a2-827a-bf34e5519feb,TRIP-c93dac-2,2025-08-13 17:04:34,Low,Potholes,0.221,87
67af2cfc-a940-4db2-aa48-5b33f2ffb3c8,TRIP-91d70c-0,2025-08-12 18:34:34,Medium,Construction,0.079,34
06f7f594-4874-4e4a-8e9f-47f78467c56a,TRIP-91d70c-1,2025-08-15 18:04:34,Medium,Potholes,0.092,46
90984889-fb1a-445b-aeb0-62984d087bb9,TRIP-91d70c-2,2025-08-19 17:19:34,Low,Potholes,0.178,83
53ffc847-88b6-4ea9-a8db-10c1b4e03bbe,TRIP-ccbe8c-0,2025-09-10 18:42:34,Low,Good,0.2,54
3ddf4ae2-7055-4e58-85a2-5f53a06606d5,TRIP-ccbe8c-1,2025-09-09 17:00:34,High,Good,0.22,33
46d6108e-5f35-4689-a04d-5fc77272acfe,TRIP-ccbe8c-2,2025-09-05 17:11:34,Medium,Good,0.158,39
7b2fc22c-2459-45ad-8f8f-a31900463f48,TRIP-cd864f-0,2025-09-04 17:39:34,Low,Good,0.2,25
6ad62ed8-a9d4-441b-8651-57cdc4059b11,TRIP-cd864f-1,2025-09-05 17:58:34,Low,Potholes,0.139,55
a2158a06-ffc2-40c7-979e-b46e51b62881,TRIP-cd864f-2,2025-08-27 17:45:34,Low,Construction,0.071,41
c2e4fbc5-0722-42b7-b620-15dbd2a74243,TRIP-a4b94d-0,2025-09-01 18:32:34,Low,Good,0.054,79
789b2595-f4e9-421f-be81-6e3da05b671b,TRIP-a4b94d-1,2025-08-20 18:37:34,High,Potholes,0.232,44
ba16b446-7893-4558-b7d1-95cbab49e867,TRIP-a4b94d-2,2025-08-25 18:08:34,Low,Construction,0.179,46
1dcc07e5-d3c6-47b7-b138-c204720b4dfa,TRIP-a5b828-0,2025-08-16 16:50:34,Medium,Potholes,0.122,69
780fea6b-0067-4918-8573-f09dfd8d04e4,TRIP-a5b828-1,2025-08-27 18:15:34,Medium,Construction,0.187,20
e8b2c583-b5cb-4a67-a60e-2887fff83b69,TRIP-a5b828-2,2025-08-23 17:02:34,Low,Construction,0.219,45
8d72db2c-a14c-4fd5-ad4a-414fbb16f68f,TRIP-87ef9f-0,2025-08-12 17:55:34,Medium,Good,0.246,85
78099320-8b9f-4b4d-a079-8efd94549d15,TRIP-87ef9f-1,2025-09-02 17:22:34,Low,Good,0.063,26
a74ac0d4-bafe-4af4-a2c1-21590a050121,TRIP-87ef9f-2,2025-08-29 17:54:34,Medium,Good,0.222,36
68bfb1c1-dd4d-4830-af44-9e9a218483a6,TRIP-21d034-0,2025-09-08 18:09:34,Low,Construction,0.15,78
4851f050-be0e-424b-9485-070f6db0a21b,TRIP-21d034-1,2025-08-28 17:13:34,Medium,Construction,0.093,90
fe1b708e-6ea3-4eae-afd9-b78dcce82300,TRIP-21d034-2,2025-09-11 16:47:34,Low,Construction,0.124,77
e3c3a73e-2068-4e81-be84-2d0b645bda37,TRIP-712c91-0,2025-08-29 18:36:34,Low,Construction,0.138,83
64e9baf2-78eb-426e-9289-d02b80c2b680,TRIP-712c91-1,2025-08-13 18:41:34,High,Potholes,0.151,74
0aad8dd0-d6a1-4223-b8f1-cf2f76520f85,TRIP-712c91-2,2025-08-30 17:06:34,High,Construction,0.212,56
7e829a38-ff17-43d2-ae5d-195b4ac67d3d,TRIP-837843-0,2025-08-23 17:26:34,Low,Potholes,0.07,47
7ba8dd35-655d-4237-9763-2051072e999b,TRIP-837843-1,2025-09-01 18:29:34,High,Construction,0.121,88
0ecdf94b-7e81-45fb-b580-0407ab20698a,TRIP-837843-2,2025-08-24 17:21:34,High,Good,0.221,29
b52ccd48-13cb-4766-993b-ae0c1cb667a6,TRIP-a39652-0,2025-08-20 17:46:34,Low,Potholes,0.092,50
8efef1d9-f4fd-4fc6-a375-07db0464eccb,TRIP-a39652-1,2025-09-05 17:23:34,High,Good,0.125,80
67e61a1a-9955-4be8-aff1-611839f4fa4d,TRIP-a39652-2,2025-08-16 18:08:34,Low,Potholes,0.241,30
f2903bc0-260c-4ff3-be80-e04f1a3b25e4,TRIP-ce9bf2-0,2025-08-30 16:43:34,High,Potholes,0.215,56
cd1df35f-2ec2-46f1-9ee4-ec3a6a1c1dc0,TRIP-ce9bf2-1,2025-08-15 18:02:34,High,Potholes,0.196,38
ed36273d-1e09-4467-837b-5cb2c6964bfd,TRIP-ce9bf2-2,2025-08-12 18:06:34,High,Construction,0.203,28
ed1a09fa-65bf-42dc-ae4d-6867570c2a51,TRIP-7e20b9-0,2025-09-11 17:29:34,High,Construction,0.094,65
a1b15269-9fd6-4989-825c-5c48977e1511,TRIP-7e20b9-1,2025-08-19 17:03:34,Low,Good,0.137,77
c798ca9d-5857-446e-91db-71ad27015de8,TRIP-7e20b9-2,2025-09-04 18:30:34,High,Construction,0.091,82
1730f6f1-7d7a-4a66-8009-47c190da4f2d,TRIP-55634e-0,2025-08-31 16:50:34,Medium,Good,0.057,73
449844f7-c5fd-46c4-a52e-f832cc5cb6a7,TRIP-55634e-1,2025-08-15 18:40:34,High,Good,0.112,48
d0dbe14b-402d-4b29-bc8f-792003e80ca6,TRIP-55634e-2,2025-08-27 18:03:34,Low,Good,0.12,30
1ef64dd1-ff84-451d-ba40-ffc448fa3164,TRIP-2a935a-0,2025-08-13 17:42:34,Medium,Good,0.081,48
580d6b35-bfa2-4ae4-9f30-c318810c11ac,TRIP-2a935a-1,2025-08-17 17:36:34,Medium,Potholes,0.102,29
37bc1867-9a70-4821-8a09-b4e99038d584,TRIP-2a935a-2,2025-08-24 17:50:34,High,Good,0.095,60
35087a86-040b-4f86-b7a6-5059221b2eed,TRIP-84c5b2-0,2025-08-30 16:55:34,Low,Good,0.188,41
e0ae6f11-fd27-4799-916d-591c1a587f56,TRIP-84c5b2-1,2025-08-14 17:26:34,High,Construction,0.202,64
bf19b973-d033-494c-bb11-f3a0bd5bb1a9,TRIP-84c5b2-2,2025-09-01 16:42:34,Low,Good,0.243,87
25373873-fc7c-4dab-8e2e-9170d7028256,TRIP-e1c734-0,2025-08-17 17:04:34,High,Good,0.123,78
516dca58-ac7b-47e7-b786-1174a8c7da57,TRIP-e1c734-1,2025-08-18 17:04:34,Low,Good,0.126,22
2a736b80-b2f6-4e62-8ccb-fcf4ba3d6cbf,TRIP-e1c734-2,2025-08-21 17:52:34,Low,Good,0.218,24
9e2ad470-aed8-4c59-99a9-2f996f281c68,TRIP-ee1757-0,2025-08-18 17:40:34,High,Good,0.094,73
afb3064c-deba-40fb-b5f0-7c5151aea0d7,TRIP-ee1757-1,2025-09-06 18:25:34,Medium,Good,0.215,90
de424f38-a422-46b8-a3ac-8c9aed7af08a,TRIP-ee1757-2,2025-08-24 18:26:34,High,Construction,0.201,63
c3b6ed02-9576-41d5-b622-dcf32ee8e163,TRIP-26ed0f-0,2025-08-15 17:49:34,High,Construction,0.118,29
5ece6e7d-2f37-4f9d-86a2-06471981aac2,TRIP-26ed0f-1,2025-08-16 17:45:34,High,Potholes,0.236,89
52fd9075-ef36-40d1-810a-5f7f2d95ae48,TRIP-26ed0f-2,2025-08-21 18:16:34,Medium,Potholes,0.234,22
31025120-d144-496a-8b56-51a31a2ff11e,TRIP-c6ba1b-0,2025-09-04 18:33:34,High,Good,0.108,80
7943dcb9-2ed3-4148-901d-363c8a423afb,TRIP-c6ba1b-1,2025-08-30 17:59:34,Medium,Good,0.231,28
