record_id,trip_id,timestamp,speed_kmh,acceleration_ms2,braking_intensity,cornering_gforce,gps_lat,gps_lon,sampling_rate
REC-TRIP-25d-5,TRIP-25d5f9-1,2025-09-11 16:37:53,109.38,-2.49,0.69,0.04,32.683564060851296,-117.07355543023088,5
REC-TRIP-25d-6,TRIP-25d5f9-1,2025-09-11 16:37:58,70.73,2.69,0.68,0.04,32.70887285680462,-117.0963168757685,5
REC-TRIP-25d-7,TRIP-25d5f9-1,2025-09-11 16:38:03,106.5,2.16,0.31,0.04,32.71822608451442,-117.08738586746856,5
REC-TRIP-25d-8,TRIP-25d5f9-1,2025-09-11 16:38:08,110.77,-2.0,0.13,0.74,32.65796870221872,-117.10993827262246,5
REC-TRIP-25d-9,TRIP-25d5f9-1,2025-09-11 16:38:13,22.36,1.54,0.92,0.97,32.712726712711984,-117.0637032912031,5
REC-TRIP-25d-10,TRIP-25d5f9-1,2025-09-11 16:38:18,64.81,0.95,0.98,0.48,32.65968655105373,-117.13183670529067,5
REC-TRIP-25d-11,TRIP-25d5f9-1,2025-09-11 16:38:23,41.98,-0.41,0.04,0.96,32.663343330801816,-117.07953144020104,5
REC-TRIP-25d-12,TRIP-25d5f9-1,2025-09-11 16:38:28,27.68,0.75,0.0,0.54,32.67074457816512,-117.1269022398303,5
REC-TRIP-25d-13,TRIP-25d5f9-1,2025-09-11 16:38:33,54.12,-1.17,0.77,0.4,32.65291562892982,-117.09554126484046,5
REC-TRIP-25d-14,TRIP-25d5f9-1,2025-09-11 16:38:38,105.21,0.53,0.43,0.62,32.73774437389713,-117.11151412206824,5
REC-TRIP-25d-15,TRIP-25d5f9-1,2025-09-11 16:38:43,29.08,-2.1,0.28,0.87,32.6847810303892,-117.148819582282,5
REC-TRIP-25d-16,TRIP-25d5f9-1,2025-09-11 16:38:48,36.22,-2.58,0.47,0.52,32.69072390678884,-117.10449084633385,5
REC-TRIP-25d-17,TRIP-25d5f9-1,2025-09-11 16:38:53,92.08,-2.93,0.7,0.45,32.71993460423674,-117.07034959685784,5
REC-TRIP-25d-18,TRIP-25d5f9-1,2025-09-11 16:38:58,52.82,-0.92,0.57,0.3,32.73404904476912,-117.05745082475686,5
REC-TRIP-25d-19,TRIP-25d5f9-1,2025-09-11 16:39:03,39.39,-1.0,0.89,0.72,32.709778972735755,-117.09940557587105,5
REC-TRIP-25d-20,TRIP-25d5f9-1,2025-09-11 16:39:08,25.07,-2.23,0.1,0.18,32.69311727081831,-117.08613158448455,5
REC-TRIP-25d-21,TRIP-25d5f9-1,2025-09-11 16:39:13,119.82,-0.25,0.22,0.22,32.721589635511464,-117.12887425087423,5
REC-TRIP-25d-22,TRIP-25d5f9-1,2025-09-11 16:39:18,23.26,-0.67,0.59,0.92,32.7113984647582,-117.07137728679274,5
REC-TRIP-25d-23,TRIP-25d5f9-1,2025-09-11 16:39:23,61.32,-0.55,0.59,0.26,32.68515150913244,-117.08641495464421,5
REC-TRIP-25d-24,TRIP-25d5f9-1,2025-09-11 16:39:28,102.72,2.39,0.52,0.83,32.694528093597675,-117.11757970607154,5
REC-TRIP-25d-25,TRIP-25d5f9-1,2025-09-11 16:39:33,74.17,-1.61,0.57,0.52,32.67290845326613,-117.14358410729868,5
REC-TRIP-25d-26,TRIP-25d5f9-1,2025-09-11 16:39:38,112.08,2.16,0.83,0.63,32.667321258338305,-117.08911440346031,5
REC-TRIP-25d-27,TRIP-25d5f9-1,2025-09-11 16:39:43,33.82,-0.24,0.4,0.11,32.708305568782706,-117.07534100555486,5
REC-TRIP-25d-28,TRIP-25d5f9-1,2025-09-11 16:39:48,107.41,2.97,0.91,0.46,32.70114702888191,-117.05056768453315,5
REC-TRIP-25d-29,TRIP-25d5f9-1,2025-09-11 16:39:53,42.54,-2.37,0.73,0.17,32.67069870208368,-117.1236987846542,5
REC-TRIP-25d-30,TRIP-25d5f9-1,2025-09-11 16:39:58,26.84,1.85,0.23,0.03,32.66217115218161,-117.0602068666685,5
REC-TRIP-25d-31,TRIP-25d5f9-1,2025-09-11 16:40:03,96.88,-0.4,0.23,0.66,32.71206521598195,-117.12461508379688,5
REC-TRIP-25d-32,TRIP-25d5f9-1,2025-09-11 16:40:08,101.71,-0.16,1.0,0.22,32.706736605079115,-117.12391428171374,5
REC-TRIP-25d-33,TRIP-25d5f9-1,2025-09-11 16:40:13,40.51,0.19,0.96,0.9,32.735307035036435,-117.06741079322286,5
REC-TRIP-25d-34,TRIP-25d5f9-1,2025-09-11 16:40:18,105.64,-1.07,0.56,0.29,32.684956248903404,-117.12213067139007,5
REC-TRIP-25d-35,TRIP-25d5f9-1,2025-09-11 16:40:23,91.79,0.91,0.94,0.95,32.683468920474915,-117.11309070120417,5
REC-TRIP-25d-36,TRIP-25d5f9-1,2025-09-11 16:40:28,80.9,-1.67,0.26,0.48,32.697706783187236,-117.0759324553694,5
REC-TRIP-25d-37,TRIP-25d5f9-1,2025-09-11 16:40:33,88.85,2.53,0.83,0.79,32.65497837926397,-117.0790983583525,5
REC-TRIP-25d-38,TRIP-25d5f9-1,2025-09-11 16:40:38,29.97,2.41,0.5,0.2,32.742099136494254,-117.10011556924279,5
REC-TRIP-25d-39,TRIP-25d5f9-1,2025-09-11 16:40:43,55.16,-0.55,0.35,0.05,32.730068751759326,-117.0709841824018,5
REC-TRIP-25d-40,TRIP-25d5f9-1,2025-09-11 16:40:48,75.89,2.76,0.76,0.04,32.74798930665197,-117.13679343885984,5
REC-TRIP-25d-41,TRIP-25d5f9-1,2025-09-11 16:40:53,70.56,0.75,0.02,0.58,32.67807758729664,-117.1421685457278,5
REC-TRIP-25d-42,TRIP-25d5f9-1,2025-09-11 16:40:58,74.1,0.87,0.52,0.71,32.73892832093583,-117.0974502477844,5
REC-TRIP-25d-43,TRIP-25d5f9-1,2025-09-11 16:41:03,25.67,-0.82,0.39,0.24,32.68242372657042,-117.13913164908939,5
REC-TRIP-25d-44,TRIP-25d5f9-1,2025-09-11 16:41:08,107.35,-0.46,0.04,0.44,32.67631108097838,-117.06260390175682,5
REC-TRIP-25d-45,TRIP-25d5f9-1,2025-09-11 16:41:13,85.01,2.27,0.64,0.62,32.67236786425092,-117.06023845924858,5
REC-TRIP-25d-46,TRIP-25d5f9-1,2025-09-11 16:41:18,74.73,-1.93,0.7,0.75,32.73095482699237,-117.11115988342645,5
REC-TRIP-25d-47,TRIP-25d5f9-1,2025-09-11 16:41:23,84.48,1.77,0.5,0.7,32.685702381620764,-117.09777433962353,5
REC-TRIP-25d-48,TRIP-25d5f9-1,2025-09-11 16:41:28,102.73,1.31,0.44,0.12,32.703466149166395,-117.10285833782035,5
REC-TRIP-25d-49,TRIP-25d5f9-1,2025-09-11 16:41:33,84.24,0.18,0.12,0.08,32.72163864500579,-117.08796373468286,5
REC-TRIP-25d-0,TRIP-25d5f9-2,2025-09-11 16:37:28,46.84,1.42,0.91,0.47,32.699142059983586,-117.07736951424079,5
REC-TRIP-25d-1,TRIP-25d5f9-2,2025-09-11 16:37:33,57.39,0.17,0.74,0.15,32.73502043834071,-117.10476866206955,5
REC-TRIP-25d-2,TRIP-25d5f9-2,2025-09-11 16:37:38,42.4,1.81,0.96,0.65,32.739740832567776,-117.08617897876327,5
REC-TRIP-25d-3,TRIP-25d5f9-2,2025-09-11 16:37:43,52.36,2.24,0.91,0.77,32.705471341731894,-117.13787760680734,5
REC-TRIP-25d-4,TRIP-25d5f9-2,2025-09-11 16:37:48,59.47,0.9,0.52,0.69,32.67818504880237,-117.14436019588601,5
REC-TRIP-25d-5,TRIP-25d5f9-2,2025-09-11 16:37:53,35.92,2.79,0.23,0.1,32.688183648559615,-117.10881592149097,5
REC-TRIP-25d-6,TRIP-25d5f9-2,2025-09-11 16:37:58,26.61,2.95,0.11,0.26,32.689251786581835,-117.13959901114158,5
REC-TRIP-25d-7,TRIP-25d5f9-2,2025-09-11 16:38:03,56.67,-2.22,0.62,0.87,32.71195255579307,-117.07705575748983,5
REC-TRIP-25d-8,TRIP-25d5f9-2,2025-09-11 16:38:08,106.01,1.74,0.56,0.5,32.68513647822614,-117.08589088019379,5
REC-TRIP-25d-9,TRIP-25d5f9-2,2025-09-11 16:38:13,93.41,2.8,0.02,0.45,32.66558030010057,-117.05078072157254,5
REC-TRIP-25d-10,TRIP-25d5f9-2,2025-09-11 16:38:18,97.45,-0.36,0.36,0.12,32.66117085361981,-117.05507443082473,5
REC-TRIP-25d-11,TRIP-25d5f9-2,2025-09-11 16:38:23,103.33,-2.04,0.02,0.7,32.718137141437566,-117.13240917612241,5
REC-TRIP-25d-12,TRIP-25d5f9-2,2025-09-11 16:38:28,35.56,-0.76,0.62,0.04,32.65094723080856,-117.05439732456824,5
REC-TRIP-25d-13,TRIP-25d5f9-2,2025-09-11 16:38:33,100.41,1.5,0.72,0.7,32.699687757255965,-117.14290293622763,5
REC-TRIP-25d-14,TRIP-25d5f9-2,2025-09-11 16:38:38,91.85,1.84,0.22,0.02,32.682655668873245,-117.12112840202087,5
REC-TRIP-25d-15,TRIP-25d5f9-2,2025-09-11 16:38:43,88.05,0.74,0.83,0.13,32.66378254269231,-117.13644497429597,5
REC-TRIP-25d-16,TRIP-25d5f9-2,2025-09-11 16:38:48,109.97,-1.1,0.83,0.23,32.700661127475755,-117.14032241671386,5
REC-TRIP-25d-17,TRIP-25d5f9-2,2025-09-11 16:38:53,108.29,-1.45,0.85,0.54,32.653375912256806,-117.14607956473411,5
REC-TRIP-25d-18,TRIP-25d5f9-2,2025-09-11 16:38:58,54.18,-2.94,0.97,0.27,32.73352219034919,-117.05758443850203,5
REC-TRIP-25d-19,TRIP-25d5f9-2,2025-09-11 16:39:03,31.34,-2.78,0.27,0.36,32.68287221552893,-117.11813166900839,5
REC-TRIP-25d-20,TRIP-25d5f9-2,2025-09-11 16:39:08,26.47,0.72,0.44,0.38,32.70731439765354,-117.14937485048722,5
REC-TRIP-25d-21,TRIP-25d5f9-2,2025-09-11 16:39:13,58.76,-1.99,0.5,0.57,32.670362915955685,-117.08766692168632,5
REC-TRIP-25d-22,TRIP-25d5f9-2,2025-09-11 16:39:18,110.32,-0.14,0.56,0.22,32.73865806494234,-117.1362495651828,5
REC-TRIP-25d-23,TRIP-25d5f9-2,2025-09-11 16:39:23,52.06,-2.08,0.81,0.65,32.65254982387136,-117.06241471138138,5
REC-TRIP-25d-24,TRIP-25d5f9-2,2025-09-11 16:39:28,90.34,-0.12,0.06,0.2,32.68811558477911,-117.07818043646314,5
REC-TRIP-25d-25,TRIP-25d5f9-2,2025-09-11 16:39:33,60.47,1.71,0.01,0.42,32.73379816857337,-117.13648688752497,5
REC-TRIP-25d-26,TRIP-25d5f9-2,2025-09-11 16:39:38,39.9,-2.13,0.47,0.43,32.72257155802048,-117.05905203920679,5
REC-TRIP-25d-27,TRIP-25d5f9-2,2025-09-11 16:39:43,73.95,0.99,0.52,0.57,32.69192420806368,-117.10011885667817,5
REC-TRIP-25d-28,TRIP-25d5f9-2,2025-09-11 16:39:48,22.97,0.53,0.39,0.52,32.711681713778624,-117.14434634091687,5
REC-TRIP-25d-29,TRIP-25d5f9-2,2025-09-11 16:39:53,110.67,2.47,0.63,0.98,32.73394165430692,-117.09118540596619,5
REC-TRIP-25d-30,TRIP-25d5f9-2,2025-09-11 16:39:58,93.15,2.7,0.2,0.82,32.681636554747264,-117.07738004752255,5
REC-TRIP-25d-31,TRIP-25d5f9-2,2025-09-11 16:40:03,105.5,2.0,0.81,0.47,32.65877850911184,-117.14337734634712,5
REC-TRIP-25d-32,TRIP-25d5f9-2,2025-09-11 16:40:08,55.54,-2.13,0.45,0.74,32.660702521361486,-117.1027151458331,5
REC-TRIP-25d-33,TRIP-25d5f9-2,2025-09-11 16:40:13,21.75,1.14,0.62,0.58,32.744168125710225,-117.07241085099979,5
REC-TRIP-25d-34,TRIP-25d5f9-2,2025-09-11 16:40:18,26.18,0.36,0.01,0.81,32.67402801686135,-117.13753287946471,5
REC-TRIP-25d-35,TRIP-25d5f9-2,2025-09-11 16:40:23,53.03,0.99,0.96,0.96,32.682927779622254,-117.13341527977892,5
REC-TRIP-25d-36,TRIP-25d5f9-2,2025-09-11 16:40:28,87.34,2.68,0.07,0.19,32.73586152403241,-117.11998630598558,5
REC-TRIP-25d-37,TRIP-25d5f9-2,2025-09-11 16:40:33,82.93,0.35,0.78,0.57,32.65852545025345,-117.06695723829867,5
REC-TRIP-25d-38,TRIP-25d5f9-2,2025-09-11 16:40:38,99.72,-1.86,0.51,0.74,32.71547543497245,-117.07903044222748,5
REC-TRIP-25d-39,TRIP-25d5f9-2,2025-09-11 16:40:43,54.45,-1.13,0.98,0.57,32.730712831542625,-117.10577298409058,5
REC-TRIP-25d-40,TRIP-25d5f9-2,2025-09-11 16:40:48,30.93,-1.06,0.95,0.57,32.66120822698584,-117.1129160684754,5
REC-TRIP-25d-41,TRIP-25d5f9-2,2025-09-11 16:40:53,108.04,0.85,0.47,0.6,32.69465961424229,-117.07654731092295,5
REC-TRIP-25d-42,TRIP-25d5f9-2,2025-09-11 16:40:58,43.6,-0.23,0.61,0.06,32.68459766096949,-117.12432416892813,5
REC-TRIP-25d-43,TRIP-25d5f9-2,2025-09-11 16:41:03,99.81,-2.5,0.6,0.18,32.68775845861293,-117.06379712215002,5
REC-TRIP-25d-44,TRIP-25d5f9-2,2025-09-11 16:41:08,38.14,0.44,0.26,0.42,32.72197861543599,-117.0644522933342,5
REC-TRIP-25d-45,TRIP-25d5f9-2,2025-09-11 16:41:13,30.19,-1.41,0.77,0.06,32.7043236423702,-117.14653211405586,5
REC-TRIP-25d-46,TRIP-25d5f9-2,2025-09-11 16:41:18,44.05,-2.07,0.78,0.93,32.679568484788305,-117.10916621342007,5
REC-TRIP-25d-47,TRIP-25d5f9-2,2025-09-11 16:41:23,93.37,-2.41,0.63,0.99,32.664962116056635,-117.1220859272458,5
REC-TRIP-25d-48,TRIP-25d5f9-2,2025-09-11 16:41:28,37.55,2.77,0.69,0.41,32.66364301818051,-117.06082778220257,5
REC-TRIP-25d-49,TRIP-25d5f9-2,2025-09-11 16:41:33,60.56,-2.59,0.9,0.78,32.689103430048725,-117.07097985347288,5
REC-TRIP-a75-0,TRIP-a75d96-0,2025-09-11 16:37:28,32.8,1.2,0.4,0.83,32.662647357722854,-117.11602524937373,5
REC-TRIP-a75-1,TRIP-a75d96-0,2025-09-11 16:37:33,28.03,2.36,0.5,0.12,32.74120761723708,-117.14382760167389,5
REC-TRIP-a75-2,TRIP-a75d96-0,2025-09-11 16:37:38,85.91,2.8,0.84,0.88,32.66909646157298,-117.0862246943638,5
REC-TRIP-a75-3,TRIP-a75d96-0,2025-09-11 16:37:43,85.29,-1.84,0.04,0.04,32.677348111503726,-117.08156921947447,5
REC-TRIP-a75-4,TRIP-a75d96-0,2025-09-11 16:37:48,108.2,2.94,0.46,0.93,32.660025744063724,-117.1459690462103,5
REC-TRIP-a75-5,TRIP-a75d96-0,2025-09-11 16:37:53,105.58,-0.89,0.23,0.33,32.72233249505521,-117.11911948871662,5
REC-TRIP-a75-6,TRIP-a75d96-0,2025-09-11 16:37:58,21.99,0.59,0.76,0.23,32.67452429882703,-117.1142494457059,5
REC-TRIP-a75-7,TRIP-a75d96-0,2025-09-11 16:38:03,81.96,-2.1,0.4,0.44,32.71928433927065,-117.08887866526678,5
REC-TRIP-a75-8,TRIP-a75d96-0,2025-09-11 16:38:08,56.98,2.67,0.21,0.16,32.745863907034355,-117.05869520585813,5
REC-TRIP-a75-9,TRIP-a75d96-0,2025-09-11 16:38:13,71.03,0.15,0.35,0.2,32.66570180221666,-117.07083904860048,5
REC-TRIP-a75-10,TRIP-a75d96-0,2025-09-11 16:38:18,40.6,0.77,0.89,0.76,32.73949421405565,-117.0615782430993,5
REC-TRIP-a75-11,TRIP-a75d96-0,2025-09-11 16:38:23,21.33,-0.76,0.29,0.22,32.71895876432938,-117.14254327455501,5
REC-TRIP-a75-12,TRIP-a75d96-0,2025-09-11 16:38:28,62.74,0.77,0.26,0.97,32.688249400952095,-117.13522253733245,5
REC-TRIP-a75-13,TRIP-a75d96-0,2025-09-11 16:38:33,117.54,0.98,0.61,0.53,32.7177955648889,-117.09111223998268,5
REC-TRIP-a75-14,TRIP-a75d96-0,2025-09-11 16:38:38,21.5,0.83,0.24,0.37,32.738112070581565,-117.0861400195052,5
REC-TRIP-a75-15,TRIP-a75d96-0,2025-09-11 16:38:43,92.08,1.74,0.1,0.83,32.692982509765265,-117.05547381819768,5
REC-TRIP-a75-16,TRIP-a75d96-0,2025-09-11 16:38:48,96.72,-2.57,0.33,0.81,32.72762125220497,-117.08916166861918,5
REC-TRIP-a75-17,TRIP-a75d96-0,2025-09-11 16:38:53,93.23,-2.56,0.23,0.36,32.719850841177774,-117.07838774882151,5
REC-TRIP-a75-18,TRIP-a75d96-0,2025-09-11 16:38:58,85.69,1.66,0.87,0.55,32.69373864989598,-117.09333790311497,5
REC-TRIP-a75-19,TRIP-a75d96-0,2025-09-11 16:39:03,38.19,-2.72,0.92,0.7,32.67796290976979,-117.0937949364925,5
REC-TRIP-a75-20,TRIP-a75d96-0,2025-09-11 16:39:08,111.89,0.09,0.66,0.13,32.65215282906953,-117.13520316779828,5
REC-TRIP-a75-21,TRIP-a75d96-0,2025-09-11 16:39:13,32.69,0.98,0.8,0.93,32.74207868419526,-117.1112090001388,5
REC-TRIP-a75-22,TRIP-a75d96-0,2025-09-11 16:39:18,52.73,-0.22,0.48,0.93,32.69734481631059,-117.0512184640203,5
REC-TRIP-a75-23,TRIP-a75d96-0,2025-09-11 16:39:23,90.0,1.0,0.59,0.91,32.741295455712105,-117.14037008946215,5
REC-TRIP-a75-24,TRIP-a75d96-0,2025-09-11 16:39:28,44.62,1.35,0.54,0.2,32.72111976731513,-117.12667775729078,5
REC-TRIP-a75-25,TRIP-a75d96-0,2025-09-11 16:39:33,112.35,1.79,0.13,0.49,32.67554919693211,-117.10034881706085,5
REC-TRIP-a75-26,TRIP-a75d96-0,2025-09-11 16:39:38,111.91,-0.09,0.75,0.14,32.705605406859995,-117.14825510282434,5
REC-TRIP-a75-27,TRIP-a75d96-0,2025-09-11 16:39:43,38.16,-2.84,0.15,0.37,32.6572433871783,-117.10650162840923,5
REC-TRIP-a75-28,TRIP-a75d96-0,2025-09-11 16:39:48,73.79,0.07,0.39,0.92,32.68683280671908,-117.12124909977653,5
REC-TRIP-a75-29,TRIP-a75d96-0,2025-09-11 16:39:53,60.04,-1.0,0.56,0.7,32.672999134121724,-117.06697289808127,5
REC-TRIP-a75-30,TRIP-a75d96-0,2025-09-11 16:39:58,30.49,0.95,0.44,0.67,32.67422570795943,-117.1061227602907,5
REC-TRIP-a75-31,TRIP-a75d96-0,2025-09-11 16:40:03,88.43,0.45,0.85,0.54,32.70383797867704,-117.0690735234917,5
REC-TRIP-a75-32,TRIP-a75d96-0,2025-09-11 16:40:08,81.95,-2.33,0.55,0.23,32.73990843232238,-117.13072738675189,5
REC-TRIP-a75-33,TRIP-a75d96-0,2025-09-11 16:40:13,88.17,2.73,0.13,0.06,32.69672068698243,-117.10459216492963,5
REC-TRIP-a75-34,TRIP-a75d96-0,2025-09-11 16:40:18,98.45,-0.86,0.14,0.59,32.73039595393743,-117.07804338311672,5
REC-TRIP-a75-35,TRIP-a75d96-0,2025-09-11 16:40:23,76.59,-1.92,0.57,0.79,32.721568116208715,-117.10868573753132,5
REC-TRIP-a75-36,TRIP-a75d96-0,2025-09-11 16:40:28,42.84,2.89,0.64,0.01,32.652150549761885,-117.12593543600488,5
REC-TRIP-a75-37,TRIP-a75d96-0,2025-09-11 16:40:33,39.09,2.38,0.58,0.74,32.69491951526255,-117.09172718896475,5
REC-TRIP-a75-38,TRIP-a75d96-0,2025-09-11 16:40:38,63.16,-1.14,0.59,0.63,32.66232027821717,-117.05367910866634,5
REC-TRIP-a75-39,TRIP-a75d96-0,2025-09-11 16:40:43,43.63,-1.5,0.09,0.55,32.66773762421138,-117.09684959692022,5
REC-TRIP-a75-40,TRIP-a75d96-0,2025-09-11 16:40:48,76.51,-0.24,0.27,0.47,32.702958161277564,-117.06627922427646,5
REC-TRIP-a75-41,TRIP-a75d96-0,2025-09-11 16:40:53,62.07,2.42,0.21,0.24,32.71210910328367,-117.07483143848455,5
REC-TRIP-a75-42,TRIP-a75d96-0,2025-09-11 16:40:58,106.9,-0.85,0.34,0.65,32.732253423576864,-117.11780227051372,5
REC-TRIP-a75-43,TRIP-a75d96-0,2025-09-11 16:41:03,56.78,-1.22,0.06,0.65,32.74647501215546,-117.05333246701709,5
REC-TRIP-a75-44,TRIP-a75d96-0,2025-09-11 16:41:08,56.99,2.43,0.27,0.43,32.65166303926893,-117.09119382624435,5
REC-TRIP-a75-45,TRIP-a75d96-0,2025-09-11 16:41:13,71.29,-1.35,0.36,0.51,32.741547703731385,-117.13256265965798,5
REC-TRIP-a75-46,TRIP-a75d96-0,2025-09-11 16:41:18,44.42,2.54,0.95,0.31,32.74154477112366,-117.08665378536722,5
REC-TRIP-a75-47,TRIP-a75d96-0,2025-09-11 16:41:23,90.64,-0.91,0.01,0.76,32.709838644438285,-117.1285365593979,5
REC-TRIP-a75-48,TRIP-a75d96-0,2025-09-11 16:41:28,112.16,2.29,0.18,0.02,32.743414881901984,-117.10043013140768,5
REC-TRIP-a75-49,TRIP-a75d96-0,2025-09-11 16:41:33,89.11,-1.65,0.97,0.5,32.727018717224226,-117.09732134182511,5
REC-TRIP-a75-0,TRIP-a75d96-1,2025-09-11 16:37:28,62.52,-2.17,0.39,0.28,32.652589595743045,-117.0590117067759,5
REC-TRIP-a75-1,TRIP-a75d96-1,2025-09-11 16:37:33,32.43,1.81,0.45,0.83,32.68863169735715,-117.05957243172848,5
REC-TRIP-a75-2,TRIP-a75d96-1,2025-09-11 16:37:38,77.43,2.8,0.81,0.73,32.67231421127395,-117.14827784596943,5
REC-TRIP-a75-3,TRIP-a75d96-1,2025-09-11 16:37:43,114.89,2.45,0.05,0.84,32.66871834411582,-117.08606438871844,5
REC-TRIP-a75-4,TRIP-a75d96-1,2025-09-11 16:37:48,85.93,-1.15,0.5,0.1,32.74040811727986,-117.14305607051313,5
REC-TRIP-a75-5,TRIP-a75d96-1,2025-09-11 16:37:53,45.7,-0.26,0.47,0.72,32.66081776634671,-117.12245374656116,5
REC-TRIP-a75-6,TRIP-a75d96-1,2025-09-11 16:37:58,100.55,-1.52,0.39,0.2,32.66473519177426,-117.09107239815943,5
REC-TRIP-a75-7,TRIP-a75d96-1,2025-09-11 16:38:03,85.0,-2.74,0.79,0.15,32.71252730431462,-117.0932149101777,5
REC-TRIP-a75-8,TRIP-a75d96-1,2025-09-11 16:38:08,115.57,0.77,0.37,0.88,32.74553177016596,-117.10001871354599,5
REC-TRIP-a75-9,TRIP-a75d96-1,2025-09-11 16:38:13,85.05,1.4,0.2,0.13,32.66583446378853,-117.06059534964702,5
REC-TRIP-a75-10,TRIP-a75d96-1,2025-09-11 16:38:18,53.19,0.35,0.81,0.29,32.67748871752821,-117.08619445865118,5
REC-TRIP-a75-11,TRIP-a75d96-1,2025-09-11 16:38:23,57.02,-1.93,0.91,0.74,32.657787321293654,-117.09963008981326,5
REC-TRIP-a75-12,TRIP-a75d96-1,2025-09-11 16:38:28,25.45,-2.04,0.27,0.09,32.66965990601222,-117.09744005840206,5
REC-TRIP-a75-13,TRIP-a75d96-1,2025-09-11 16:38:33,98.52,2.03,0.09,0.67,32.681569944740396,-117.05412426698744,5
REC-TRIP-a75-14,TRIP-a75d96-1,2025-09-11 16:38:38,77.22,2.73,0.76,0.52,32.70339645196108,-117.09229991403286,5
REC-TRIP-a75-15,TRIP-a75d96-1,2025-09-11 16:38:43,36.31,1.6,0.31,0.76,32.67761515739887,-117.14312946474637,5
REC-TRIP-a75-16,TRIP-a75d96-1,2025-09-11 16:38:48,60.67,-1.04,0.94,0.86,32.68886564126249,-117.11461138703248,5
REC-TRIP-a75-17,TRIP-a75d96-1,2025-09-11 16:38:53,81.53,-0.24,0.51,0.48,32.6732746242844,-117.0957926482497,5
REC-TRIP-a75-18,TRIP-a75d96-1,2025-09-11 16:38:58,35.52,0.86,0.04,0.21,32.73791622730103,-117.07667798804725,5
REC-TRIP-a75-19,TRIP-a75d96-1,2025-09-11 16:39:03,67.37,1.28,0.82,0.47,32.68789450844859,-117.07137341621474,5
REC-TRIP-a75-20,TRIP-a75d96-1,2025-09-11 16:39:08,98.25,-1.88,0.3,0.62,32.72326287393721,-117.08520077438367,5
REC-TRIP-a75-21,TRIP-a75d96-1,2025-09-11 16:39:13,73.69,-1.45,0.67,0.64,32.6890410369072,-117.08567219747373,5
REC-TRIP-a75-22,TRIP-a75d96-1,2025-09-11 16:39:18,104.0,-1.48,0.87,0.3,32.688018561848835,-117.14829241158671,5
REC-TRIP-a75-23,TRIP-a75d96-1,2025-09-11 16:39:23,62.03,-1.65,0.85,0.1,32.7015428542542,-117.14193423614327,5
REC-TRIP-a75-24,TRIP-a75d96-1,2025-09-11 16:39:28,104.5,-0.51,1.0,0.04,32.7466426198794,-117.07205207015372,5
REC-TRIP-a75-25,TRIP-a75d96-1,2025-09-11 16:39:33,35.21,-2.71,0.53,0.42,32.715585752945415,-117.0527615487127,5
REC-TRIP-a75-26,TRIP-a75d96-1,2025-09-11 16:39:38,85.31,-1.28,0.04,0.18,32.70437745911958,-117.09890401738178,5
REC-TRIP-a75-27,TRIP-a75d96-1,2025-09-11 16:39:43,45.11,2.79,0.96,0.95,32.73367746389078,-117.08457636140457,5
REC-TRIP-a75-28,TRIP-a75d96-1,2025-09-11 16:39:48,49.41,-1.67,0.46,0.33,32.688931263836935,-117.09595934917111,5
REC-TRIP-a75-29,TRIP-a75d96-1,2025-09-11 16:39:53,60.66,2.02,0.31,0.44,32.69917403421704,-117.07693948899009,5
REC-TRIP-a75-30,TRIP-a75d96-1,2025-09-11 16:39:58,104.23,-0.29,0.53,0.3,32.72451329216156,-117.07514093215883,5
REC-TRIP-a75-31,TRIP-a75d96-1,2025-09-11 16:40:03,77.84,-1.04,0.84,0.34,32.73020219873703,-117.1042357486749,5
REC-TRIP-a75-32,TRIP-a75d96-1,2025-09-11 16:40:08,111.22,1.02,0.26,0.37,32.72908163915574,-117.10780506665296,5
REC-TRIP-a75-33,TRIP-a75d96-1,2025-09-11 16:40:13,42.67,-2.24,0.7,0.83,32.72417556726521,-117.0875532275343,5
REC-TRIP-a75-34,TRIP-a75d96-1,2025-09-11 16:40:18,104.35,2.76,0.07,0.68,32.65633716605478,-117.05717055353097,5
REC-TRIP-a75-35,TRIP-a75d96-1,2025-09-11 16:40:23,108.52,-0.82,0.68,0.36,32.67724428087957,-117.11326457573394,5
REC-TRIP-a75-36,TRIP-a75d96-1,2025-09-11 16:40:28,69.46,-1.06,0.37,0.26,32.7329785427981,-117.10752904502937,5
REC-TRIP-a75-37,TRIP-a75d96-1,2025-09-11 16:40:33,107.49,-2.88,0.11,0.64,32.66193652192371,-117.1222932308243,5
REC-TRIP-a75-38,TRIP-a75d96-1,2025-09-11 16:40:38,77.43,-2.93,0.57,0.16,32.73004005468553,-117.14621569685113,5
REC-TRIP-a75-39,TRIP-a75d96-1,2025-09-11 16:40:43,27.72,-2.59,0.34,0.2,32.73552655006867,-117.12582337929706,5
REC-TRIP-a75-40,TRIP-a75d96-1,2025-09-11 16:40:48,112.25,2.12,0.92,0.44,32.71624182801638,-117.07306855943575,5
REC-TRIP-a75-41,TRIP-a75d96-1,2025-09-11 16:40:53,24.93,-0.19,0.45,0.46,32.74715220983293,-117.1307670965278,5
REC-TRIP-a75-42,TRIP-a75d96-1,2025-09-11 16:40:58,113.39,-2.39,0.03,0.52,32.74486011785452,-117.12062456069333,5
